YB,l,b,r,dl,db,dr,hit rate
1506,36.55360562,-0.543719584,0.002481203,0.000388849,0.00037909,0.000733035,0.533333333
1507,36.57730175,-0.502565609,0.003630424,0.000658915,0.000375263,0.001558781,0.692307692
1508,36.63520984,-0.230714905,0.003435505,0.000403081,0.00029938,0.001606672,0.275862069
1509,36.64506994,-0.61037183,0.004113624,0.000325486,0.000367662,0.000944492,0.441176471
1510,36.65342253,0.318728192,0.003144104,0.000513349,0.000349458,0.001864605,0.433333333
1511,36.70014972,0.086583981,0.002685553,0.000247404,0.000653516,0.001255343,0.472222222
1512,36.72299132,-0.160416816,0.003552067,0.000543287,0.000555195,0.001950403,0.444444444
1513,36.77043296,-0.29661981,0.002713005,0.000702241,0.000485249,0.001221886,0.523809524
1514,36.78257623,0.082567191,0.002007848,0.000231392,0.000350618,0.000760795,0.352941176
1515,36.78875407,-0.203604318,0.003720469,0.000945579,0.001036028,0.002510332,0.411764706
1516,36.82203356,0.010322255,0.003460286,0.000704587,0.000595377,0.00134291,0.862068966
1517,36.84066859,0.117703889,0.008177922,0.000454102,0.000558585,0.023981614,0.611111111
1518,36.8480035,-0.136382115,0.003653596,0.000659046,0.000663507,0.002066102,0.327586207
1519,36.85301025,-0.130511934,0.001911757,0.000330742,0.000194897,0.000657403,0.285714286
1520,36.86807699,0.461240283,0.002823756,0.000584753,0.00029615,0.001005914,0.638888889
1521,36.87702941,0.500837208,0.004174659,0.000374216,0.000984179,0.007072534,0.195121951
1522,36.89443285,-0.133885525,0.002984691,0.000293998,0.00039547,0.001125193,0.714285714
1523,36.90574674,0.131707743,0.002263836,0.000615817,0.000526867,0.001047239,0.21875
1524,36.90884007,-0.30916816,0.005364838,0.0007965,0.000610631,0.001985175,0.291666667
1525,36.91976767,0.482589824,0.004566169,0.000602239,0.000617672,0.001291822,0.388888889
1526,36.99485189,-0.231176936,0.005388573,0.000724697,0.00073557,0.001235235,0.627906977
1527,37.04137008,-0.03238199,0.002469711,0.000561377,0.000478989,0.001504171,0.272727273
1528,37.14904388,0.305475281,0.00224338,0.000246694,0.000218912,0.000597164,0.448275862
1529,37.16481429,-0.355996037,0.002500595,0.000329622,0.000493378,0.000772689,0.382352941
1530,37.25815507,-0.376377849,0.002240372,0.000355384,0.000353364,0.000646135,0.28
1531,37.27807024,0.099218962,0.002226195,0.00032703,0.000341245,0.000588898,0.375
1532,37.28307774,-0.451621597,0.00275865,0.000406602,0.000240197,0.000958916,0.571428571
1533,37.31816661,0.16251234,0.003417113,0.000418794,0.00055948,0.001001837,0.538461538
1534,37.32004663,0.168765761,0.003580657,0.000498253,0.000823015,0.001915618,0.596153846
1535,37.33581252,-0.059673922,0.002600254,0.000513594,0.000499163,0.000691464,0.393939394
1536,37.34038488,-0.060698839,0.004571179,0.001034367,0.001036742,0.001820296,0.848484848
1537,37.34188133,0.685679352,0.003922211,0.001644519,0.000701226,0.001677209,0.378378378
1538,37.35445429,-0.232044444,0.002735625,0.001346,0.001182699,0.001482343,0.428571429
1539,37.36410176,-0.23594345,0.002171489,0.000793782,0.000743823,0.001171649,0.285714286
1540,37.38100263,-0.08180732,0.003050943,0.000375726,0.000503251,0.00045901,0.5
1541,37.45398034,-0.005791537,0.003207816,0.00069368,0.00044612,0.001877318,0.375
1542,37.45856113,-0.0607744,0.00252151,0.000492886,0.000402178,0.000792148,0.642857143
1543,37.46835675,-0.104126803,0.00295452,0.000488222,0.00049881,0.001215173,0.564102564
1544,37.48618144,0.522849329,0.002945439,0.000532069,0.001216785,0.001027377,0.137931034
1545,37.49132611,0.786703872,0.002796518,0.000786118,0.000340622,0.001055546,0.21875
1546,37.49740505,0.530403459,0.004163429,0.00050103,0.000823393,0.001460838,0.459459459
1547,37.52249156,0.777069291,0.003467266,0.000813165,0.000399778,0.000877634,0.4
1548,37.54431227,-0.111353873,0.004732018,0.000872063,0.000459101,0.001332689,0.545454545
1549,37.54609208,-0.118471432,0.003810077,0.000756618,0.000647588,0.000882826,0.333333333
1550,37.58047311,0.283139142,0.002094028,0.000346603,0.000725223,0.001124816,0.258064516
1551,37.61495936,-0.311105841,0.002697511,0.00038781,0.000212047,0.002170648,0.25
1552,37.63915414,-0.105510927,0.003643641,0.000507841,0.000420487,0.001230578,0.743589744
1553,37.66460036,-0.332268161,0.003328957,0.000326349,0.000408465,0.001981767,0.375
1554,37.66546522,-0.322816823,0.003341996,0.000473572,0.000525451,0.001431495,0.375
1555,37.68969545,0.069968609,0.003220576,0.000576462,0.000327664,0.00144363,0.147058824
1556,37.6975655,0.038977651,0.001279284,0.000115356,0.000139579,0.000246774,0.176470588
1557,37.70377996,0.031287448,0.004412099,0.000444829,0.000508849,0.001564365,0.8
1558,37.70613715,-0.427604047,0.003342802,0.00046009,0.000749335,0.001269818,0.34375
1559,37.75647328,0.560249458,0.004421017,0.000660753,0.001421501,0.001520305,0.786885246
1560,37.76404015,-0.21249708,0.008264853,0.000784854,0.000821064,0.001650435,0.366666667
1561,37.77417811,0.351089973,0.003640406,0.000557142,0.000593483,0.001450326,0.702702703
1562,37.77987857,0.107322813,0.002471864,0.000311667,0.000555799,0.000879757,0.3
1563,37.8000159,-0.371952127,0.002757431,0.000500902,0.000493565,0.001478601,0.348837209
1564,37.81466988,-0.379028059,0.006687602,0.000985445,0.001137917,0.002993318,0.395348837
1565,37.81959582,0.413304121,0.005196123,0.000501419,0.000463206,0.001636555,0.483870968
1566,37.82239878,-0.299957997,0.002905984,0.000587565,0.000577115,0.00091654,0.454545455
1567,37.82543348,0.405362636,0.002590374,0.000296702,0.000393008,0.001024494,0.28125
1568,37.8606775,0.145303573,0.002497327,0.00055677,0.000906005,0.001033463,0.296296296
1569,37.8657905,-0.602697605,0.00609708,0.001558526,0.00129887,0.002305926,0.393442623
1570,37.87427929,-0.399754263,0.006204087,0.000681806,0.00081853,0.004554896,0.75
1571,37.90103272,0.318774681,0.003733503,0.00049596,0.000341694,0.001076082,0.485714286
1572,37.94966598,-0.489120745,0.003368823,0.000612439,0.000587701,0.001520762,0.4
1573,37.97197638,-0.096195425,0.003603572,0.000693994,0.000517765,0.000863191,0.157894737
1574,38.07177694,0.312416843,0.00205952,0.000184166,0.000203429,0.000912267,0.333333333
1575,38.09172014,0.277635635,0.003610183,0.000268357,0.000325897,0.001030401,0.527777778
1576,38.09806088,0.355061318,0.002594255,0.000235576,0.000296748,0.000847467,0.55
1577,38.09942169,0.675023026,0.00499239,0.000644792,0.000877109,0.002721032,0.285714286
1578,38.12182116,-0.225387886,0.004841546,0.00102498,0.00056989,0.001022559,0.653846154
1579,38.19083806,-0.16067924,0.002787811,0.000248994,0.000294631,0.000939528,0.5
1580,38.22140415,0.24816073,0.004094832,0.00073139,0.000688215,0.002190036,0.46875
1581,38.26379772,0.620479389,0.004136122,0.000961226,0.000844543,0.001526849,0.724137931
1582,38.29718191,-0.209762244,0.002185155,0.000279457,0.000256299,0.000726324,0.204081633
1583,38.30376716,0.110923968,0.002554091,0.000275061,0.000209021,0.000253397,0.3125
1584,38.30961577,0.907170767,0.001735825,0.00017102,0.000271062,0.000456076,0.333333333
1585,38.32969029,-0.223402469,0.002808943,0.000413427,0.000414389,0.000834746,0.408163265
1586,38.3460766,-0.055771442,0.002181183,0.000273207,0.000148261,0.001056021,0.5
1587,38.35882667,0.001989662,0.002416722,0.000503375,0.000383718,0.001279356,0.487179487
1588,38.37724309,0.170241264,0.005147783,0.001104898,0.001206973,0.002370046,0.529411765
1589,38.46480941,-0.06412856,0.004041634,0.000463426,0.000749297,0.001771645,0.722222222
1590,38.53007013,0.230263757,0.003870306,0.000292072,0.000377215,0.001395941,0.655172414
1591,38.53959886,-0.30300386,0.002604004,0.000264599,0.000430777,0.00090749,0.32
1592,38.54985364,0.162819438,0.005876845,0.00107027,0.000746004,0.002711551,0.815789474
1593,38.62138666,-0.188057193,0.003341068,0.000811373,0.001285895,0.001306756,0.419354839
1594,38.64639689,-0.226082376,0.004592081,0.000942912,0.000502418,0.001226984,0.315789474
1595,38.6932993,-0.452228101,0.003295214,0.000358809,0.00042307,0.000984437,0.25
1596,38.72273446,-0.13077799,0.003980189,0.001579283,0.000454648,0.001366962,0.320754717
1597,38.75230598,0.176083739,0.003371398,0.000495403,0.000611539,0.000952617,0.454545455
1598,38.75456969,-0.526601227,0.006031778,0.00152174,0.000856414,0.003126993,0.448275862
1599,38.77822012,0.10091226,0.003791268,0.00046936,0.000608615,0.001347331,0.888888889
1600,38.80441134,0.099529676,0.004195376,0.00049514,0.001334255,0.001904134,0.8
1601,38.85738222,-0.524048973,0.004744243,0.001061265,0.00041444,0.002464484,0.5
1602,38.87480545,0.056095959,0.00222383,0.000267142,0.000566407,0.000609817,0.294117647
1603,38.87529545,0.309002422,0.004338739,0.000785756,0.000954105,0.002854863,0.409090909
1604,38.87880202,-0.147363297,0.00220739,0.000309072,0.000265678,0.00062994,0.185185185
1605,38.90522878,-0.461908043,0.003022046,0.000226732,0.000267906,0.00083341,0.454545455
1606,38.91456114,-0.148241447,0.00375508,0.000487732,0.000419827,0.000740012,0.615384615
1607,38.91465789,-0.194108258,0.002709822,0.000312182,0.000510239,0.000531541,0.242424242
1608,38.92630429,-0.35209623,0.00402128,0.000644493,0.000745527,0.000936805,0.404761905
1609,38.93154578,-1.003604613,0.006581192,0.000637912,0.000851879,0.002266311,0.41025641
1610,38.93252408,0.399493802,0.001986744,0.00023288,0.000376798,0.000783181,0.292682927
1611,38.95445004,0.27091145,0.003109011,0.000657457,0.000449222,0.001498815,0.4375
1612,38.98018077,-0.272612515,0.003703268,0.000426848,0.000459299,0.000939017,0.761904762
1613,39.05374516,0.217852691,0.002102664,0.000345219,0.000180076,0.000398614,0.291666667
1614,39.11260438,0.504226171,0.002028327,0.000403604,0.000328493,0.000654043,0.3125
1615,39.15068143,-0.286562689,0.00365909,0.000488378,0.00047905,0.000913977,0.647058824
1616,39.16055776,0.736032284,0.00211604,0.000169033,0.000221758,0.000951863,0.3
1617,39.16115004,-0.165936479,0.003172414,0.000295979,0.000644085,0.001115424,0.413793103
1618,39.17054553,0.578869675,0.002022447,0.000263101,0.000154766,0.000635765,0.285714286
1619,39.1888564,-0.564630864,0.002554561,0.000349838,0.000309694,0.000640546,0.288461538
1620,39.19554624,0.224348845,0.004268299,0.000469858,0.00091978,0.001902928,0.466666667
1621,39.21443576,0.2023756,0.003570663,0.000409836,0.000421375,0.001185626,0.555555556
1622,39.23843762,-0.555813842,0.002400127,0.000292852,0.000626954,0.000778289,0.3125
1623,39.2451128,-0.062390677,0.007475035,0.000816752,0.000432108,0.001037077,0.2
1624,39.24919117,-0.063942319,0.006762034,0.000605253,0.000973573,0.001880516,0.243902439
1625,39.27135807,0.346478523,0.003672907,0.001192785,0.000543338,0.001624693,0.744680851
1626,39.27641349,-0.315809939,0.001705763,0.000128303,0.000426344,0.000197597,0.166666667
1627,39.27656219,0.036433663,0.001964841,0.000428455,0.000365758,0.000607458,0.230769231
1628,39.29507004,-0.255700046,0.003233552,0.000586974,0.000346728,0.001100865,0.534482759
1629,39.30754772,-0.350817158,0.002422422,0.000343493,0.00027911,0.000953618,0.615384615
1630,39.3091416,-0.308977764,0.001715654,5.77E-05,0.000233291,0.000285264,0.166666667
1631,39.33141819,0.336584186,0.002078106,0.000244906,0.000339597,0.000667617,0.404761905
1632,39.33299806,-0.093367785,0.002324686,0.0003007,0.000264818,0.000741468,0.162162162
1633,39.36222669,-0.331652183,0.003364254,0.000308667,0.000522162,0.001714601,0.793103448
1634,39.38835852,-0.143555314,0.002795131,0.000249668,0.000916667,0.000899412,0.511627907
1635,39.39772718,0.105708866,0.001629568,0.000187497,0.00021857,0.000434232,0.260869565
1636,39.43340023,-0.187659317,0.003624977,0.001243299,0.001488132,0.001356351,0.461538462
1637,39.46651907,-0.13289691,0.002072526,0.000266987,0.000272244,0.000606062,0.454545455
1638,39.49098868,0.673600897,0.004822066,0.000774952,0.001092489,0.002043656,0.516129032
1639,39.50586508,-0.28082841,0.004354396,0.000316278,0.000451057,0.001376005,0.810810811
1640,39.51433453,0.632513612,0.002684492,0.000380533,0.000768105,0.001293137,0.359375
1641,39.52812638,-0.455503075,0.0052752,0.000423154,0.001560246,0.001544751,0.360655738
1642,39.52814946,-0.185360155,0.001742807,2.79E-05,0.000136032,0.000565341,0.260869565
1643,39.53641055,0.870516805,0.005271947,0.001228978,0.001806465,0.00270128,0.685714286
1644,39.5391947,0.877038702,0.002593186,0.000920067,0.000478952,0.001198793,0.2
1645,39.54517791,-0.366106708,0.00685899,0.001744943,0.00078615,0.002263524,0.56
1646,39.55078297,-0.156452367,0.0028953,0.000594277,0.00056018,0.000812443,0.1875
1647,39.55264286,-0.428826728,0.001643165,0.000415893,0.000413361,0.000340697,0.333333333
1648,39.55275557,-0.164263478,0.003449595,0.000605306,0.000666182,0.001690023,0.5625
1649,39.56181296,-0.429837141,0.001824846,0.000268483,0.000252881,0.000563487,0.514285714
1650,39.56298559,-0.424546353,0.001845887,8.74E-05,0.000184437,0.000615799,0.2
1651,39.56688602,0.413166239,0.002433102,0.000266085,0.00032838,0.000874897,0.421052632
1652,39.56883802,0.012325233,0.003214461,0.0009019,0.000446751,0.001699316,0.545454545
1653,39.57531219,0.010631973,0.002313687,0.000339802,0.000339382,0.000611831,0.424242424
1654,39.58273983,-0.185730862,0.002973394,0.00040598,0.000294965,0.000622503,0.625
1655,39.58445505,0.005429817,0.00258873,0.000290098,0.000630982,0.000581064,0.272727273
1656,39.64882993,-0.293380891,0.004738291,0.000381643,0.000370953,0.001164903,0.860465116
1657,39.66517475,-0.154580595,0.003362553,0.000532914,0.000830039,0.002125013,0.285714286
1658,39.67214098,-0.457654307,0.004605378,0.000362386,0.000749394,0.001453912,0.585365854
1659,39.72829255,-0.397111269,0.005070845,0.000544997,0.001162709,0.002073335,0.575
1660,39.73223335,0.439770402,0.002357238,0.000352971,0.000363429,0.000454951,0.571428571
1661,39.83497058,-0.233751251,0.003367895,0.000472554,0.000607464,0.000970314,0.673913043
1662,39.84978538,-0.198472024,0.001445482,0.000235601,0.000293779,0.000303404,0.2
1663,39.85351959,-0.209031765,0.002307697,0.000327472,0.000356453,0.000685499,0.571428571
1664,39.85617101,-0.130968727,0.00245297,0.000464666,0.000241457,0.000788676,0.523809524
1665,39.86604857,0.646773154,0.006189745,0.00065612,0.000370759,0.001684873,0.727272727
1666,39.88268732,-0.346120228,0.005004363,0.001105276,0.000996226,0.002388738,0.297297297
1667,39.89873559,-0.075664935,0.00272617,0.000406624,0.000327034,0.000892519,0.36
1668,39.92849999,-0.374572067,0.004237729,0.000477366,0.000766951,0.001933194,0.551724138
1669,39.93410259,0.132971301,0.004472423,0.00037349,0.000442018,0.001586733,0.761904762
1670,39.97771478,-0.092047303,0.002374217,0.000292908,0.000466338,0.000821702,0.333333333
1671,40.01765794,-0.119419322,0.004734749,0.000494229,0.000656793,0.00203486,0.836734694
1672,40.03893825,0.089129833,0.003902626,0.000366624,0.000546076,0.001011941,0.846153846
1673,40.08709611,-0.561918776,0.001690019,0.000510872,0.000247814,0.000609376,0.130434783
1674,40.08874666,-0.554498281,0.004037228,0.000507487,0.00037908,0.001670254,0.760869565
1675,40.10471839,-0.052450584,0.003753756,0.001143326,0.000617648,0.001591125,0.323529412
1676,40.15874237,0.169523439,0.003786945,0.001259067,0.000636504,0.001725288,0.621621622
1677,40.21494493,-0.02558565,0.003604664,0.000403112,0.000309591,0.000908546,0.794117647
1678,40.22174002,-0.476044404,0.002939043,0.000440582,0.000306738,0.001955232,0.304347826
1679,40.2275525,-0.399258611,0.004114167,0.000495938,0.000691618,0.000813774,0.431818182
1680,40.23764926,0.470040578,0.003280596,0.000660065,0.00051247,0.001599723,0.545454545
1681,40.30696919,-0.430802098,0.005264445,0.000741143,0.000457256,0.002036643,0.8
1682,40.34543954,-0.71803469,0.003188496,0.000276928,0.000386591,0.001034235,0.315789474
1683,40.39668229,0.744545598,0.00247482,0.000526662,0.000551436,0.000647562,0.170212766
1684,40.40363866,0.085916511,0.004321522,0.001001681,0.001420721,0.002070675,0.428571429
1685,40.42476904,0.699666567,0.00509298,0.000495461,0.000640283,0.001505677,0.902439024
1686,40.43111275,0.706427756,0.001962609,0.000280408,0.000194511,0.000550173,0.341463415
1687,40.43623661,-0.046066396,0.003815886,0.000430178,0.000686733,0.001788554,0.272727273
1688,40.53433842,0.626266498,0.003231727,0.000589154,0.000768095,0.000779842,0.230769231
1689,40.57296765,-0.085843536,0.004118248,0.00045895,0.000518056,0.002430145,0.666666667
1690,40.59651749,-0.091610214,0.002630237,0.000342571,0.000522157,0.000948309,0.511111111
1691,40.73917482,0.166757077,0.002673494,0.000317326,0.000493458,0.000915097,0.659574468
1692,40.74257908,0.155780879,0.003718851,0.000375093,0.000682095,0.001598333,0.765957447
1693,40.74383955,0.159489004,0.003926277,0.001676549,0.001496695,0.003478956,0.224137931
1694,40.75979469,-0.33026954,0.002243571,0.000261752,0.000434819,0.000829833,0.4375
1695,40.79565074,-0.212615295,0.004446986,0.00146713,0.000640578,0.001405732,0.40625
1696,40.82346199,-0.216164892,0.003406522,0.000243656,0.000466375,0.001126914,0.666666667
1697,41.04984091,0.292904264,0.002383085,0.000195346,0.000435366,0.00084062,0.238095238
1698,41.06950026,-0.729413797,0.002971711,0.000518151,0.000352091,0.001095365,0.5
1699,41.07514729,0.026077281,0.00502423,0.000702603,0.000568761,0.000296829,0.25
1700,41.12472473,-0.235540508,0.00330419,0.000470062,0.00063379,0.00148421,0.358974359
1701,41.13259207,0.129905463,0.003207662,0.000479768,0.000697931,0.001901658,0.205128205
1702,41.14208701,-0.877680377,0.004174621,0.000668887,0.000647638,0.001679094,0.676470588
1703,41.14224236,-0.068290228,0.002047159,0.000431339,0.000353066,0.000446755,0.289473684
1704,41.14399499,-0.075155598,0.003837615,0.000589017,0.000884408,0.001497219,0.526315789
1705,41.15079022,0.214013937,0.001480112,0.000155886,0.000556061,0.000276083,0.238095238
1706,41.15178759,-0.888184735,0.004964887,0.000743551,0.000955893,0.002123977,0.647058824
1707,41.16042551,0.106275006,0.002022271,0.000417331,0.000235044,0.001083963,0.3
1708,41.176515,0.045048512,0.003439233,0.000278436,0.000337363,0.001152343,0.407407407
1709,41.18750527,0.391964788,0.004819109,0.000392801,0.000501113,0.001542077,0.5
1710,41.19088364,0.063117891,0.002509316,0.000275263,0.000294644,0.000993565,0.203703704
1711,41.19654555,0.064026876,0.002850199,0.001313875,0.000636465,0.001838643,0.4
1712,41.20726147,-0.023319287,0.004039431,0.000347345,0.000150953,0.000415868,0.307692308
